username,num_posts,date_posted,date_experienced,rating,review_title,review_text
Ann W,7,Sep-19,Sep-19,40,Interesting history section,Really worth timing trip to coincide with the free tours that are offered. History of Singapore well explained.<br/>Food in restaurant nice but expensive. Cafe was closed.
,,,,,,
Neale1810,"2,453",Sep-19,Sep-19,50,Learn the history of Singapore,We are not really museum people but have recently started to understand the history of places we are visiting. This National Museum does a great job in that respect.<br/><br/>We had just missed the 1100 guided tour so did it ourselves instead. We walked round the historical exhibits and it gave us an excellent journey through the history of Singapore - we were particularly interested in how it starts with Raffles in 1819 through to the independence in 1965. The exhibits did a good job in explaining this.<br/><br/>Really enjoyed the visit and appreciated the AC to cool us down. With our tourist pass it cost 13 SGD to get in ($2 discount.
,,,,,,
Louie McDonald,2,Sep-19,Sep-19,50,Perfect place to visit,"My favourite museum in Singapore. First, the building is beautiful, second, I love the part about the history of Singapore."
,,,,,,
Billy Marsden,2,Sep-19,Sep-19,50,Will do it again,Completely wheelchair accessible and very interesting to look through! I learnt far more about the history of Singapore that I didn't know prior to visiting from here. Staff are lovely and helpful!
,,,,,,
mup,198,Sep-19,Sep-19,50,Cultural,Well worth a visit instead of just doing shopping.  Learn more about the culture of Singapore. Good to escape the heat sometimes and just have a quiet tranquil amble around in air con.
,,,,,,
CanberraTripper,55,Sep-19,Sep-19,40,Learn about Singapore,"For those who visit Singapore on a stopover,visiting the museum is a very easy way to find out about the fascinating history of the island. The museum is easy to get to, well laid out, and informative. It is also entertaining, with many multimedia and audio-visual displays. Well worth the effort and the entry fee."
,,,,,,
Shara Sher,24,Sep-19,Feb-19,50,Interesting...,Informative... Interesting... worth the money... beautiful outlook... worth spending time...best time spent in Singapore...
,,,,,,
T6993KXdavidm,696,Sep-19,Sep-19,50,Interesting,A real eye-opener with regard to the artifacts on display<br/>Worth a visit if only to get a feel for th architecture
,,,,,,
Jackson L,5,Sep-19,Sep-19,50,nice place,"a nice place to visit, know the history of singapore, very interesting info, worth to visit.  easy to go by public transort or Taxi."
,,,,,,
ECWorld,"2,571",Sep-19,Sep-19,40,Informative - worth a look if interested in history of Singapore,"Well Singapore does not have a long history or a world class collection, but the folks at the museum try hard to make it an informative experience for the visitor and generally do okay.  Lots of information on the rather short history of the nation; probably a bit too much resulting in rather cramped exhibits and too much stuff in the same room.  There is also a multimedia show in the glass rotunda - best for small kids. The garden with local fauna is probably worth a quick look.  There are also special exhibitions going on, worth a quick look - generally well organized and informative.  Though a reasonably good museum, not really worth a special trip unless you are interested in the history of the nation."
,,,,,,
Neil W,20,Sep-19,Sep-19,30,Colony building with contemporary displays,"The museum is worth a visit, even just to step inside and away from the humidity for a few hours. <br/>While I found most things interesting enough to read through the story behind the artifact, the new laser type displays don't do much for me. <br/>Yet you do get an excellent understanding of the history behind the country."
,,,,,,
Njbella154943,111,Sep-19,Aug-19,50,A lot of history,"Before going to Singapore, I did a bit of digging to know more about the country. But this museum delivers a deep detailed history that I couldn't find online. I was very impressed with all the details and the tons of information available. This visit helped me see Singapore differently and I loved every hour spent there."
,,,,,,
Scott G,229,Sep-19,Aug-19,40,Excellent historical reviews of Singapore,This is a museum where you walk through it with enjoyment and learn; it is airy and modern -- without glass cases of old relics.   It's a great mix of old and new.
,,,,,,
sinclaired,279,Sep-19,Aug-19,50,Really worth a visit!,My visit coincided with Singapore’s National Day celebrating 54 years as an independent state and admission was free. Many families took advantage of the offer and the museum had established a range of activities and one-off exhibitions for the occasion. <br/>Two exhibitions took my interest most. The History of Singapore gave a most informative and evocative coverage. The Story of the Forest comprised a digital representation - visual and auditory - of the wildlife and environment of the Malay peninsula since the 19th century. This exhibition is located on level 2 of the rotunda and takes advantage of the circularity of the building’s space.<br/>Highly recommended for a visit.
,,,,,,
Max R,62,Sep-19,Sep-19,50,Put it on your list,Excellent history of the last 60 or so years<br/>Dies have a lot about Harry Lee that is well worth working through
,,,,,,
Your Travel Buddy,"12,506",Aug-19,Sep-19,50,Singapore night festival ,"Brought the kids to the national museum as it’s part of Singapore night festival light-up.<br/><br/>Very interesting light shows that not only the kids found them interesting, but we as adults loved them too."
,,,,,,
Christine C,13,Aug-19,Aug-19,30,Interesting but only if you have plenty of time,"There was nothing overly exciting for me to see there but if you are interested in museums, want to get out of the heat and are really into Singapore's history than it will be the right place for you. Else you might be better off spending your time with things you are more interested in."
,,,,,,
Joanne C,15,Aug-19,Aug-19,50,Night light show,Absolutely fabulous free light show on the outside of the building. It kept my daughter amused for ages. Also then toured the museum after.
,,,,,,
Sarah W,258,Aug-19,Aug-19,50,Jet lagged but made me stay awake ,"Impressive building, if flying with Singapore Airlines you get a discount on entry. Excellent layout. We toured the history of Singapore room very good. Some good exhibits of what life was like. We spent a couple of hours could of spent more time but so jet lagged."
