username,num_posts,date_posted,date_experienced,rating,review_title,review_text
eatingismygame123,12,Sep-19,Sep-19,20,It’s a police state in there,"It’s a shame that you can’t really enjoy the art that is being exhibited because of some of the ridiculous rules in place.<br/><br/>For clarity, I only made one mistake out of the numerous instances I’m about to list, and it was the worst offence out of them all...of course.<br/><br/>There are many doors to enter the different galleries, which are all open to use, however if you enter one which isn’t the official entrance then a member of staff will scurry over to you and force you to enter a different door. Lock the doors, put signs up OR just let people enter and wander round freely.<br/><br/>When you enter the gallery, they force you to view the art pieces in a particular order. First time this has ever happened to me.<br/><br/>They have tape markings on the floor to keep the viewer a distance away from the piece. A lady put her big toe in the zone and they were straight over to reprimand her.<br/><br/>You can’t drink in the galleries (that’s mine ✋) and the only justified one 🤦🏻‍♂️<br/><br/>The staff also follow you round the gallery which is unsettling and they don’t do a good job of covering it up. Definitely not secret agent material.<br/><br/>There’s an unnecessary limitation on your freedom in there, the environment goes against what the art represents. <br/><br/>I left early because I couldn’t enjoy what was on offer.<br/><br/>All in all, the organised chaos of what the staff have been instructed to do spoils the experience."
,,,,,,
Cathy H,168,Sep-19,Sep-19,40,Worth a visit,"If you enjoy galleries in general, this I a lovely one. It was interesting to see what Asian artists were doing at the time of the famous European movements. I liked the large water colours and ink paintings. There was also a special exhibition which showed 23 documents that detailed Singapore’s founding and independence.<br/>The real star ( as is often the case ) is the building itself. However, it is tiring and costs $29 admission so allow yourself plenty of time if you want to make the most of it."
,,,,,,
Clodruss,560,Sep-19,Sep-19,30,Interesting...,"if you have a Krisflyer member number bring it with you to get a $5 discount. Just show the number when you buy the tickets.<br/>otherwise a large gallery with many different exhibits, there is a small section for kids, the history of the building was interesting, as was that about the Independence of Singapore."
,,,,,,
T6993KXdavidm,696,Sep-19,Sep-19,50,Varied,"Great experience.<br/>The artifacts and many and varied, with well thought out descriptions to match<br/>Worth a visit"
,,,,,,
Syawalianto,157,Sep-19,Sep-19,50,Glad for the existence of this gallery,"The gallery boast a vast collections of beautiful and important artworks from around the world but mostly from asia and south east asia. I think it's worth to allocate the whole day to explore and really enjoy this place, especially since the admission ticket is 20SGD+. The gallery is truly a world class establishment, where one can relax, learn, admire, and definitely acquire a memorable experience. It is equipped with necessities like locker room, restaurant, etc. It is located in one of the most beautiful and historical spot in Singapore. With the admission ticket, we can already join numerous free guided tour as well as use the audio guide so it's not actually expensive if you think about it.<br/><br/>I had a big breakfast, then come to the gallery from 10.30 am until 15.00 skipping lunch so I can maximize my time with the artworks. I had to finish my visit early because of my flight back to my home country. But definitely I will visit this place again during my next stop in Singapore. I am glad that such lovely museum/gallery exist in South East Asia, as it reminds me to the likes of famous museums in Europe."
,,,,,,
2818TheTraveler,130,Sep-19,Aug-19,50,A Must To Visit - Astonishing and Awesome Gallery,"Visited this new gallery and found to be of world-class standards and very well organised in all levels of presentation. One needs to admire and feel a sense of freedom, whilst inside this majestic gallery...congratulations to all."
,,,,,,
Athena Lavega,193,Sep-19,Jun-19,50,Could spend the whole day here,"To be fair, this facility is not for everybody. But for museum geeks like me, this museum is such a treat. I love everything there. I can spend the whole day exploring this building and not get bored with it. What's really nice is that they really really have a wonderful hotel staff. I even got a free tour private tour with one of the volunteers. But that was practically due to my eagerness in attending their free museum tours."
,,,,,,
Max R,62,Sep-19,Sep-19,50,Local artists,We went to the NG and found exhibitions by local painters'<br/>It was interesting to see the evolution of some to a western style but recording the Singapore landscape and building as they have changed so dramatically
,,,,,,
smartcottage,64,Aug-19,Aug-19,50,Good day out if raining,"Great place to visit, especially if rain stops you visiting other sites of interest. Many unusual exhibits."
