username,num_posts,date_posted,date_experienced,rating,review_title,review_text
PeterLanky,816,Feb 2018,February 2018,50,Take a guided tour,"An interesting museum on its own, but made more interesting by our guided tour courtesy of Eugene. The one hour tour somehow became a 2 hour tour, such was his enthusiasm for the place.<br/><br/>Easy to find just off Hill Street close to the Armenian Church, with the Hill Street bus stops close by."
TheAplinsPerth,15,Feb 2018,February 2018,40,Worthwhile visiting!,"A very interesting museum where we learnt a lot about the Peranakan history and culture. There were lots of interesting displays with beautiful embroidery, ceramics and furniture. Patricia our guide was very informative and keen to impart her knowledge about the key elements of Peranakan life."
CraigM88,166,Feb 2018,February 2018,40,"Interesting Museum, but not top 5 for me","I visited on my own and had a guided tour by a Dutch lady in English. It was a good tour and went through some of the key elements of Chinese Paranakan culture. The museum doesn’t cover Indian or Arab Paranakan culture, which is a shame. <br/><br/>It’s an interesting couple of hours for sure, and at $10 for an adult, not too pricey, and the tours are included that run at 11am and 2pm daily. I’d recommend going for a tour and then wondering around yourself afterwards for a bit if you want time to look at the exhibitions in more detail. <br/><br/>The Asian Cultures Museum gave me more background on the development of Singapore, cultural and otherwise, but this does give a more generic cultural background which is also interesting. Overall, worth a visit, but if you only have a couple of days, I would prioritise seeing other museums."
Jaqui T,30,Feb 2018,February 2018,30,Good museum,I visited this museum at the end of a very busy few days and so don't think I gave it enough time.  Good museum but will definitely visit again when I have a free few hours.
cmcna12,220,Feb 2018,February 2018,40,Spent an enjoyable couple of hours....,"Enjoyed this museum - interesting history around the building and also the museum.  Very good guided tour....Beautiful examples of ceramics, embroidery and fashion."
Schubert Á,32,Feb 2018,February 2018,50,WHO were the real singapourians? ,"Absolutely helpful place to understand how Singapour was born, how its habitants used to live, where they came from, what does it mean to be Nyonya etc.<br/>Fantastic guided tour by an airship ingenieur, voluntering, spent hours inside."
Helge D,121,Feb 2018,November 2017,50,Must visit in Singapore,"A lovely museum that explains effortlessly various aspects of Peranakan culture. The main exhibition is organised according to important traditional life events, which makes it easy to grasp and very entertaining. I particularly enjoyed the part of the exhibition located in the ground level, where different people of Peranakan origin explain what being Peranakan means to them."
Georjina C,56,Feb 2018,February 2018,20,Below average,"We were very disappointed at the displays at the museum and the content inside. It did not feel complete and was very stiff. There was an imbalance of artifacts and there was lots of embroidery which was scattered everywhere and it seemed like the were space fillers. The individual dioramas and displays were very meagre and the topic of music and pantuns was missing. We also noticed that the in the display for the wedding procession, the two boys in front were wearing modern sarongs and looked very fake. I went to the Peranakan museum when it was in Emerald Hill and felt that it was a more cohesive display than what is now at Tao Nan."
Sparking G,192,Jan 2018,January 2018,40,Above expectations ,"We didn’t expect the museum to be so informative. We only allocated 1 hour to spend at the museum before our dinner appointment. To our surprise, we needed more time if we were to read the interesting explanations/descriptions of the displays. <br/>Lovely exhibits. Though not many but sufficient to give the full picture of peranakan culture. <br/>Worth visiting especially it is free for SG citizens and PRs."
baxter034,246,Jan 2018,November 2017,40,Excellent insight into peranakan culture,"This small museum is full of interesting items and displays to educate the visitor on peranakan culture, well worth the visit"
sharonr806,279,Jan 2018,January 2018,50,wonderful tour on a Sunday afternoon,"I arrived on a Sunday afternoon when admission was free and there were many guided tours available. My guide, Ms. Heng Xiang Hui gave a 'wedding' focused tour which I enjoyed very much. The museum is well laid out and informative. Unfortunately the gift shop had loud Western music blaring and I chose not to spend time looking for gifts, but I was disappointed with the lack of quality products in the shop."
immaize,39,Jan 2018,October 2017,50,Must visit!,"There's so much to see and learn on the Peranakan history &amp; culture here. There's always some new exhibition linking to Peranakan around the world is held here. you'll never be bored here, that's for sure!"
Nossi,254,Jan 2018,October 2017,50,An all-time favourite,"Gives a good overview of Peranakan culture which, in turn, helps visitors (at least this one) better understand the unique blend of cultures that makes Singapore so special. Well worth a visit."
