username,num_posts,date_posted,date_experienced,rating,review_title,review_text
Idolpast,19,Jul-16,Jul-16,50,SAM at 8Q,"Opposite the main art museum at Bras Basah stop, they have a branch for their children's museum called SAM at 8Q. I took our 17 month old there as a cheap (aka free for permanent residents but I think it's maybe 10 Sing dollars for non) outing. It's a fairly calm museum directed at young children. It was a great outing for a couple hours of kid centric exhibits including squishy whales to jump on, coloring areas, short films, books, lots of things hanging from the ceiling, etc. The exhibits change regularly and we went when it was the Imaginarium. There are also some eateries on site if you get hungry. For Americans, a couple blocks down the road there is a Baja Fresh which made my day, having not been stateside in a while. Good neighborhood for walking about without lots of crowds during the weekdays."
,,,,,,
HotelCritic17,287,Jul-16,Jul-16,10,Amazing Building - Disappointing Exhibitions,"I visited Singapore Art Museum before visiting National Museum and needless to say, i spent less than 1 hour there because i was disappointed by how bad the exhibitions were and there was basically nothing fruitful or interesting to see. I will not recommend this place to anyone who like museums."
,,,,,,
DanB51,158,Jul-16,Jul-16,50,Ask questions and be rewarded,"With a bit of research this is museum easy to find (or take a taxi, so cheap, so friendly, so helpful). You will be well rewarded. Entry costs are so cheap as to be a steal (we got in as Seniors for $5 each). Exhibitions change regularly, we went when the theme was water, the sea). It was brilliant. In every section we asked questions of the ""attendant"". Every single person was enthusiastic, knowledgeable and eager to talk. I loved them. I felt inspired by each person. They are a credit to themselves, to the museum, to the artists and to Singapore and I felt a part of the exhibition and did not want to leave. One of my best experiences involving art anywhere in the world. I felt blessed and special."
,,,,,,
Cheerz,366,Jul-16,Jun-16,30,Better than expected,"Went with my 10 y-o daughter on a Saturday morning. To my surprise we were allowed to park right at the entrance of the museum as the old gentlemen at the entrance kindly remove the cone. <br/><br/>We went expecting paintings (due to my lack of research) and I was pretty worried my daughter's day will be spoilt when I learnt from the floor plan that there is hardly any painting....<br/><br/>However my worries were unnecessary once we stepped into the first display hall. My daughter was intrigued by the art work of an Indonesian artist depicting the geopolitical condition of Indonesia...<br/><br/>The theme of the exhibition was ""Odyssey - Navigating endless seas"" and there were numerous displays relating to sea, voyages, sea creatures, environment and how Man has harm the sea. There were many displays made from different materials - card boards, metal, old clothes and knitted. There were photographs and short films/ clips too. <br/><br/>The coolest display is a big display of the sea water made with thousands of small photographs of rubbish and yatches...<br/><br/>Another display which we liked was the big boat with lots of houses made of cardboard in it, which signifies migration of human race (if I remember correctly)<br/><br/>The children section is in a next building within short walking distance and is well worth a visit too. <br/><br/>There is this display of octopus knitted into different colours and sizes (my daughter says they look like aliens) and small yellow fishes hung from the ceiling as if they were swimming in the sea. There were also knitted corals and big whale-shaped sofa on the floor for the children to lay or sit on. The children were really enjoying themselves there.<br/><br/>The personnel/ volunteers there (a lot of senior citizens) were all very friendly and do not hesitate to share information.<br/><br/>All in all a good experience and my daughter had real fun."
,,,,,,
enjelita j,310,Jul-16,Jun-16,40,Imaginarium visit...fun..interesting and it's free....,We visited the SAM on friday around 5.30 pm. And we got information every friday at 6pm we can enter for free...so we wait and we can visit for free...it's fun..interesting...kids love it. There are 4 floors of exhibition. We like it
,,,,,,
Kate B,191,Jul-16,Jul-16,50,Brilliant ,"Visited here with my father and was apprehensive at first, I don't usually like art galleries much, but throughly enjoyed this one. We did a free guided tour and our guide Susanne was just brilliant. Her knowledge of the art works and stories behind the artists and their exhibitions were so insightful and really added to the experience. The security attendants in each room were also so friendly, often offering different information about the pieces. I learnt so much more about Singaporean culture and identity through the eyes of these artists. There is a children's gallery too which is well worth a look for adults as well. Just $10 admission and free tours daily (check their website) this is great value. A very good rainy day activity for everyone, locals and visitors of all ages."
,,,,,,
John K,165,Jul-16,Feb-16,30,Maybe Art isn't my Thing,"I thought I enjoyed art.  Maybe it's just me but I did not like this place and there is no way I'm ever going back.  I felt like the exhibits were either bad or just ok.  The building itself is ok for displaying art.  I was just not impressed by what I saw.  I would definitely not take any visitors to Singapore there unless they really love art.  I just didn't find this place to be interesting.  I'm glad I went on a Friday night when it was free.  If you're looking for something to do in Singapore, I would tell you to look a little more."
,,,,,,
patsJ8357UN,11,Jul-16,Apr-16,50,World Class !,"I visited the museum the second time this year bringing my niece and nephew as well as my sister along this time round! It's such a great place, my family should not missed it! The buildings housing the museum ( the former City Hall and the High Court) are themselves iconic, seeped in history and the architecture special ! It's therefore a great idea that the museum has arranged for a free guided tour on the buildings themselves! The guide that took us on the tour was very professional and knowledgeable even though he is only a volunteer.<br/><br/>It's also great that the museum features art pieces from around the South East Asian region which differentiates it from other museums around the world - I like the batik pieces and the political paintings gave me a good insight into the political scene in Singapore during her early days ! Again there are guided tours for the art pieces, given by very professional volunteers in English and in Mandarin! As the guides focus on different art pieces each time, you can go  for the same tour on different days and there is no fear of hearing the same thing twice !<br/><br/>I went each time with new knowledge - a great way to spend the day ! I highly recommend this place to anyone - even hose with young children - they have activities for the young ones !"
,,,,,,
NanieGeronimo,95,Jul-16,Jul-16,50,Singapore Art Museum: SAM of All our Feelings,"Singapore Art Museum: SAM of All our Feelings<br/><br/>We got lost looking for it using a map, tracking the landmarks so we arrive by its doorstep. Big mistake. And the locals we asked help from were not too clear themselves. So first afternoon of my wife and I during  our recently Singapore vacation, we were dog tired and darn lost.<br/><br/>But she insisted we go. So day 2, and learning from our mistake the day before, we went for the kill. We hailed a cab that drove us in 5 minutes delivering us by the door steps of the Singapore Art Museum (SAM), a contemporary art museum focusing on art practices in Singapore, Southeast Asia and Asia. It is a restored 19th century mission school, with white walls, arches and now converted to house modern art showing commissioned artworks, artist loans and works from the Singapore Art Museum collection.<br/><br/>Titled ""Odyssey: Navigating Nameless Seas"", visitors like us were drawn into Earth’s watery realms, as seen through the eyes of contemporary artists. The installations are at once insightful and jolting, for their expanse and simplicity but overall, for their impact on viewers like ourselves for serenity and movement and the demand to change our abusive ways with the earth's oceans.<br/><br/>The museum is well provided for in terms of layout and lighting that transforms the rendered works larger than life, coveted by many as the richness of the ocean abounds, and so are its threats. The notes of each installation illuminated by soft light have texts that educate and also challenge the visitor to learn from mistakes and change in acts and thinking that the oceans of the earth has no replacement.<br/><br/>When we entered the museum, while we were initially assessed Singapore entrance fee of $10 for my wife and I, we were pleasantly subsequently told we can enter with no charge. This must be because my wife uses a walker. It's the museum's way of giving a handicap the benefit to see the exhibits. We were given the blue tag each. Then we explored<br/><br/>The installations  are riveting. They disturb as much as they evoke peace and serenity; in a way, they calm. They are each sensually arresting but richly diverse as each artist harnessed their creativity. If the thick walls of the museum, once a school, could speak, it will talk to visitors with secrets that the ocean also hold dear and sacred.<br/><br/>Yes, our mornings spent  in SAM was memorable and we left in deep thought about how we can help save our oceans."
