username,num_posts,date_posted,date_experienced,rating,review_title,review_text
djmcd33,13,Apr 2019,April 2019,50,Best Museum in town,"If you have time for only one museum, make it this one. The story of SE Asia is told through the incredible collection of artifacts on display, including the spectacular Tang shipwreck ceramics from the C8&amp;9th. They do great tours in different languages, the docents are very well informed. If you live in Singapore, join the Friends of the Museums and come to their regular Monday morning lecture series or Friday with Friends lectures held on friday evenings. They have speakers who are passionate about their subjects."
CanuckWineGuy,122,Apr 2019,April 2019,50,A worthy visit for travelers from N.A.,"Being from Canada I wanted to get a better/clearer idea of different Asian cultures through art, artifacts and religious items. The well laid out 3 floors of this museum did exactly that. My wife and I were there for better part of 4 hours (can be done much quicker if you choose), what we saw was breathtaking and helped me understand regions/cultures/religions and their impact."
Cindy M,275,Apr 2019,April 2019,50,Beautiful displays! ,"This beautiful and well laid out museum is a must see if you’re in the area. The displays are well lit, with good descriptions in English. The museum is uncluttered yet full of fabulous antiquities from all around Asia that are beautifully displayed. The Tang shipwreck display was one of my favorite areas with thousands of porcelain bowls pulled from the bottom of the sea, displayed as ocean waves. Lovely. We spent about an hour and a half there but one could easily spend three hours and never be bored. Nice museum shop."
louisej856,464,Apr 2019,April 2019,30,Interesting...but could be developed more,"I don’t think I realised that the $20 entry fee only applied to the special exhibition on Raffles in South East Asia, but I agree with other reviewers’ comments that the price is steep for what is essentially a small collection of drawings, masks and other objects.  <br/><br/>There are a lot of objects on display in the other areas of the museum, including an interesting display of religious artefacts representing a variety of faiths.  But what was lacking for me was an overall narrative of how people lived their lives in Asia at different times and in different places."
kathy b,"3,331",Apr 2019,March 2019,40,An impressive visit,First time visit since renovations.  All very well displayed.  Check out the guided tour and special interest talks.
lizcraven,241,Apr 2019,February 2019,50,Chose this for our last day and it was excellent!,We had a terrific guide and learned so many interesting things about all of Asia. We were completing a four-week tour of Southeast Asia.  Enjoyed lunch in their restaurant sitting on the terrace overlooking the Singapore River.  Chose two Singapore specialties - chicken curry and crab chili spaghetti - both very tasty.
Ros W,85,Mar 2019,March 2019,30,Enjoy the museum but don’t bother with the Raffles exhibition,"I really enjoyed the rest of the museum, which was very informative but I felt the $20 I spent, on the very small, Raffles exhibit was a complete waste of money. I felt it lacked narrative, didn’t give me any insight into the man himself and didn’t give any backup for the statements made at the start of the exhibit. I also felt there was no flow to the exhibit and some of the artefacts bore no relation to the subject. Very disappointing in all respects."
GARY H,229,Mar 2019,March 2019,50,The must see exhibition,"In addition to a vast array of exhibits and display information normally available at this grand river side location, there is a very well laid out special exhibition called "" Raffles in Southeast Asia -revisiting the Scholar and Statesmen. This special exhibition costs $20 per adult and includes an hourly free and very informative guided tour. A must for all history Buffs in this special bi centenary year."
Chloe Lim,89,Mar 2019,March 2019,30,A great museum! But the Raffles Exhibition was not worth it.,"I've been to ACM many times growing up and it's always been a fruitful and educational trip. I'm writing a fresh review however because we went to the Raffles Exhibition recently and found that it hardly answered the questions about the colonialist's legacy! Instead, a lot more was said about the artefacts he brought back to the UK, as well as his time elsewhere in the region. The controversial questions surrounding him, including the ones used in the advertising material, were not addressed head-on.<br/><br/>If you're wondering if you should spend the money, try another exhibit in Singapore instead."
Posh Packer Traveller,143,Mar 2019,February 2019,50,A must - do not miss it!,"If you only have one museum to visit - make this one, the one! Great curated collection, it is intimate, ambience is beautiful and it's not overwhelming.  Great cafe nearby too - and it is not touristy or a playground with lots of school trip events."
mammamiaScotland,6,Mar 2019,March 2019,50,Raffles Exhibition,Beautiful building with an amazing array of artefacts. Guided tour of Raffles Exhibition was excellent. Our guide was very informative and enthusiastic and we really enjoyed it.
Brinda S,8,Mar 2019,March 2019,50,"For serious museum buffs, this is a must. Thoughtfully arranged exhibits provide a glimpse into Singapore's history.","The Tang shipwreck exhibit is incredible.  Look out for the straw cups in porcelain as well as the Hand painted artefacts.<br/><br/>Do take the one hour guided tour at first &amp; then spend your time leisurely browsing through the museum.  Guide books for every exhibit will provide you with more details.<br/><br/>Your entry pass is valid for the entire day &amp; you can take a break, have some refreshments and go back to continue."
